X,Y,title,numReview,avgReview,useful_count,funny_count,cool_count,index
0.00087,0.01989,towels,357,3.490196078,874,504,520,1279
0.02103,0.08128,degree,986,3.701825558,2283,1368,1545,1280
0,0,ticket,1086,3.460405157,2363,1389,1567,1281
0.17416,0.10834,post,1064,3.656954887,2624,1489,1715,1282
0.39349,0.29969,comments,1454,3.472489684,2951,1533,1844,1283
0.48209,0.49592,appreciate,2361,3.749682338,5244,2771,3474,1284
0.4142,0.0231,steam,952,3.768907563,2278,1194,1545,1285
0.07475,0.00369,wax,126,3.722222222,312,215,239,1286
0.01045,0.1675,hole,968,3.858471074,1800,1010,1180,1287
0.03633,0.02703,prior,685,3.508029197,1465,703,894,1288
0.81418,0.36685,boyfriend,2163,3.789181692,3190,1363,1720,1289
0.43077,0.35017,touch,2220,3.855855856,4669,2364,3103,1290
0.36814,0.35331,poor,1850,2.601081081,4069,2247,2126,1291
0.97149,0.09767,pepperoni,605,3.990082645,1074,586,746,1292
0.24979,0.0451,bell,799,3.633291615,1887,1129,1337,1293
0.04778,0.01252,advantage,596,3.798657718,1288,664,897,1294
0.0533,0.05713,football,591,3.697123519,884,561,566,1295
0.216,0.03308,inexpensive,698,4.063037249,1292,651,916,1296
0.11453,0.00609,moist,1288,4.090062112,2754,1468,1916,1297
0.07694,0,grocery,1215,3.92345679,2445,1422,1799,1298
0.20762,0.00245,b,676,3.661242604,1939,1256,1477,1299
0.00109,0.00612,children,690,3.642028986,1513,995,1015,1300
0.12262,0.33061,ridiculous,1616,3.386757426,3865,2448,2471,1301
0.37347,0.00103,coupon,730,3.475342466,1253,583,719,1302
0.08244,0.03959,natural,1100,3.937272727,2777,1650,2048,1303
0.63348,0.43097,saved,2285,3.467833698,5180,2840,3339,1304
0.21421,0.09366,unlike,858,4.017482517,1747,894,1225,1305
0.19444,0.22347,experienced,1216,3.537006579,2788,1415,1773,1306
0.18697,0.12565,search,1003,3.803589232,1910,959,1266,1307
0.02658,0.02663,bag,1657,3.531080266,4102,2829,2938,1308
1,0,terminal,396,3.080808081,679,417,438,1309
0.23911,0.11594,lover,963,4.052959502,1913,999,1312,1310
0.64601,0.72466,consider,3312,3.573369565,7069,3772,4693,1311
0.10287,0.0974,result,634,3.421135647,1558,871,1027,1312
0.00001,0,polish,315,3.958730159,852,459,605,1313
0.0403,0.03145,south,1110,3.917117117,2486,1309,1785,1314
0.47541,0.07643,strip,2284,3.944833625,4974,2615,3398,1315
0.59729,0.07206,mall,2478,3.850686037,5092,2992,3565,1316
0.76948,0.9725,seconds,4951,3.562512624,11088,6310,7347,1317
0.0289,0.32032,pitcher,676,3.863905325,1354,835,947,1318
0.33522,0.21399,sangria,1017,3.956735497,1586,639,1020,1319
0.06548,0.19115,mustard,880,3.872727273,2216,1111,1527,1320
0.18477,0.14546,mint,843,4.048635824,1938,967,1384,1321
0.34845,0.00307,pan,588,3.746598639,1349,674,898,1322
0.32626,0.01098,con,540,3.853703704,995,478,677,1323
0.60298,0.19657,overly,1439,3.595552467,2973,1524,1954,1324
0.00018,0.02617,air,1189,3.620689655,2731,1739,1968,1325
0.54655,0.17516,questioned,1817,3.576774904,4723,2667,3154,1326
0.01692,0.00989,test,481,3.869022869,1105,685,808,1327
0.18138,0.00766,marked,881,3.616345062,2120,1188,1434,1328
0.23731,0.21186,spending,2834,3.585744531,6031,3303,3853,1329
0.25808,0.02942,mesa,546,3.943223443,911,461,603,1330
0.51974,0.15518,seared,751,3.940079893,1776,817,1163,1331
0.11324,0.04273,miles,1364,3.769061584,2836,1611,1884,1332
0.52639,0.76529,heard,3670,3.601089918,7592,4113,5085,1333
0.17207,0.11595,adventurous,811,4.050554871,1801,967,1324,1334
0.20002,0.21894,gluten,574,4.069686411,894,427,555,1335
0.00029,0.21349,chill,1420,4.052816901,2686,1315,1940,1336
0.10754,0.0207,c,427,3.644028103,1198,732,909,1337
0.35292,0.03869,per,1519,3.656352864,3270,1470,1961,1338
0.02246,0.25266,gotta,923,3.979414951,1942,1162,1391,1339
0.24538,0.01285,west,1080,3.928703704,2431,1350,1736,1340
0.49224,0.3007,compare,2312,3.735726644,4047,2009,2685,1341
0.65048,0.73991,lacking,3441,3.084859053,6836,3397,3986,1342
0.00557,0.00218,vacation,633,3.900473934,1015,493,675,1343
0.39788,0.12523,skip,1198,3.498330551,2727,1529,1785,1344
0.00229,0.01932,site,574,3.759581882,1238,604,811,1345
0.03476,0.28749,major,1327,3.54483798,3032,1665,2034,1346
0.00076,0.007,control,460,3.639130435,1075,730,745,1347
0.17854,0.19866,sense,1222,3.603927987,3257,2147,2322,1348
0.29192,0.13611,cozy,1885,4.154907162,3915,1860,2933,1349
0.03504,0.05702,lounge,1299,3.983063895,3069,1603,2222,1350
0.00001,0.02845,blast,552,3.882246377,1149,738,848,1351
0.00172,0.13298,crappy,573,3.061082024,1295,854,749,1352
0.21065,0.0701,burning,882,3.515873016,2016,1291,1440,1353
0.34991,0.27662,imagine,1814,3.705071665,4510,2728,3287,1354
0.11052,0.07198,memorial,760,3.856578947,1855,1136,1347,1355
0.15802,0.18261,closer,1162,4.037865749,2088,991,1397,1356
0.15894,0.08555,anymore,829,3.366706876,1724,976,1057,1357
0.27689,0.95096,plus,4123,3.817851079,8120,4263,5499,1358
0.43471,0.14232,beginning,1336,3.603293413,3533,1914,2363,1359
0.31398,0.06555,fellow,757,3.804491413,2179,1293,1657,1360
0.00164,0.0006,animal,576,3.737847222,1297,973,975,1361
0.52132,0.01029,oysters,679,4.005891016,1394,660,898,1362
0.0021,0.02377,kill,815,3.404907975,1963,1295,1371,1363
0.24911,0.06145,attempts,929,3.032292788,2457,1641,1582,1364
0.39467,0.00108,earned,479,3.492693111,1278,732,796,1365
0.00002,0.00007,scheduled,353,3.552407932,864,444,553,1366
0.00001,0.02986,upgraded,464,3.653017241,896,433,566,1367
0.34568,0.00091,send,862,3.186774942,2010,1109,1154,1368
0.38798,0.00034,removed,561,3.08912656,1317,703,675,1369
0.24265,0.10633,worse,925,2.505945946,2177,1319,1245,1370
0.57584,0.2052,meatball,970,3.939175258,1680,836,1089,1371
0.05992,0,sums,901,3.466148724,1814,1106,1141,1372
0.27675,0.21021,related,1209,3.64433416,2437,1338,1716,1373
0.16128,0.15888,complex,575,3.864347826,1331,622,911,1374
0.19618,0.06773,st,1603,3.817841547,3553,1902,2472,1375
0.25647,0.30087,moment,1304,3.845092025,3663,2192,2677,1376
0.11503,0.19759,cup,2753,3.625862695,5922,3443,4040,1377
0.41624,0.50944,ready,2367,3.585551331,5654,3150,3590,1378
0.20608,0.10713,flat,1361,3.592211609,2979,1582,2014,1379
0.41953,0.14948,fall,1597,3.742642455,3742,2249,2579,1380
0.47212,0.40353,easily,1951,3.941568426,4434,2402,3177,1381
0.12864,0.20504,school,1741,3.81447444,4079,2667,2987,1382
0.3012,0.00665,downside,673,4.120356612,924,362,575,1383
0.0627,0.22387,funny,1161,3.652024117,2661,1786,1833,1384
0.00032,0.03931,restroom,729,3.514403292,1853,1108,1252,1385
0,0.00068,views,2457,3.952380952,4692,2224,3192,1386
0.28946,0.21644,squash,682,4.016129032,1586,780,1072,1387
0.00497,0.00001,competition,384,3.645833333,791,445,511,1388
0.37492,0.40785,weird,1983,3.433182047,4127,2607,2720,1389
0.11054,0.02028,screw,521,2.873320537,1325,864,816,1390
0.1064,0.0558,dream,875,4.345142857,2152,1495,1693,1391
0.13102,0.05091,skin,659,3.649468892,1652,1046,1135,1392
0.49113,0.1283,extensive,980,4.033673469,1877,923,1348,1393
0.21209,0.00149,urban,691,3.910274964,1683,1022,1273,1394
0.14927,0.10175,throughout,1278,3.846635368,3023,1615,2177,1395
0.57611,0.11051,cheesecake,987,3.917933131,1827,935,1199,1396
0.12111,0.00004,pushing,735,3.395918367,1800,1201,1164,1397
0.1997,0.2072,efficient,1027,3.966893866,2021,1003,1384,1398
0.14275,0.02658,rule,546,3.639194139,1400,996,955,1399
0.46877,0.02637,quaint,856,4.139018692,1589,720,1089,1400
0.17078,0.05282,update,1214,3.70675453,2992,1575,2017,1401
0.06443,0.13104,ruined,703,2.971550498,1515,941,851,1402
0.2279,0.00387,tossed,569,3.553602812,1342,763,884,1403
0.02088,0.13189,direction,1177,3.524214104,2757,1694,1869,1404
0.13621,0.23683,jokes,966,3.163561077,2414,1578,1463,1405
0.08095,0.2255,counting,861,3.62369338,2107,1241,1405,1406
0.09497,0.02258,lead,614,3.671009772,1557,1025,1113,1407
0.1373,0.00072,buffet,1156,3.69982699,2114,1130,1370,1408
0.2313,0.0329,ball,1257,3.69610183,2993,1955,2163,1409
0.22128,0.09642,feed,684,3.861111111,1591,1084,1177,1410
0.24774,0.00014,wild,815,3.889570552,1841,1132,1319,1411
0.01767,0,doctor,152,3.671052632,391,260,281,1412
0.00273,0.00025,mike,230,3.960869565,644,329,488,1413
0.25127,0.11705,brother,748,3.93315508,1633,979,1215,1414
0.77572,0.14238,crab,2114,3.87038789,4069,1809,2627,1415
0.07743,0.01614,shape,562,3.701067616,1431,971,1052,1416
0.38336,0.19534,barely,1414,3.056577086,3163,1824,1938,1417
0.28165,0.04313,regretted,675,4.09037037,1366,722,873,1418
0.24591,0.21359,messed,1251,2.934452438,2735,1689,1593,1419
0.0059,0.03407,theme,833,3.62184874,1865,1064,1297,1420
0.5996,0.28055,expensive,3300,3.485454545,5488,2627,3216,1421
0.02349,0.20556,hooked,647,4.312210201,1373,883,1036,1422
0.35717,0,pita,1795,3.903064067,2897,1402,2014,1423
0.16801,0.08247,tax,474,3.35021097,1193,646,743,1424
0.00716,0.05426,fully,511,3.772994129,1279,774,866,1425
0.29081,0.12384,version,1294,3.759659969,3102,1785,2213,1426
0.12156,0.10985,pub,971,3.776519053,1637,858,1218,1427
0.07289,0.00061,shakes,835,3.82754491,1734,1116,1227,1428
0.48988,0.00139,oregano,600,3.851666667,898,475,601,1429
0.11711,0.02061,buddy,624,3.658653846,1433,1049,1097,1430
0.00687,0.00099,crackers,485,3.896907216,950,468,645,1431
0.27143,0.20055,deserves,1219,3.723543888,2844,1577,1854,1432
0.16012,0.01141,alternative,652,3.719325153,1288,637,874,1433
0.03181,0.30275,pizzeria,771,4.114137484,1893,930,1398,1434
0.06875,0.18658,lucky,1328,3.951807229,3055,1726,2186,1435
0.28916,0.20078,assume,939,3.30457934,2214,1255,1388,1436
0.38828,0.09229,parents,980,3.918367347,2172,1375,1574,1437
0.02513,0.12493,burnt,627,2.918660287,1371,694,789,1438
0.273,0.1499,companion,743,3.584118439,1934,1007,1291,1439
0.45442,0.01018,peanut,1579,3.957568081,3421,1915,2470,1440
0.00007,0.02201,rent,302,3.675496689,688,349,433,1441
0,0,venue,1013,3.748272458,2049,1076,1420,1442
0.00004,0.02238,quotes,270,3.503703704,800,519,588,1443
0.17014,0.22711,popular,1209,3.833746898,2423,1216,1632,1444
0.00021,0.21719,students,661,3.800302572,1222,762,909,1445
0.00001,0.04959,attended,940,3.640425532,2106,1204,1427,1446
0.10896,0.0697,random,954,3.735849057,2281,1518,1676,1447
0.00284,0.00467,social,543,3.651933702,1215,678,833,1448
0.13902,0.08345,confused,1282,3.26599064,2985,1777,1837,1449
0.00691,0.21171,wear,1241,3.605962933,3144,2653,2302,1450
0.02344,0.06302,neighbor,513,3.703703704,1193,664,806,1451
0.35213,0.07168,tasteless,539,2.218923933,919,453,395,1452
0.31744,0.4682,complain,1954,3.414022518,3676,1979,2264,1453
0,0,depart,467,3.599571734,1108,674,766,1454
0.0074,0.00004,section,1354,3.830132939,2945,1784,2112,1455
0.11191,0.00077,culinary,709,3.960507757,1794,967,1335,1456
0.16123,0.03322,recipe,680,3.913235294,1374,757,905,1457
0.17243,0.21029,bigger,1063,3.730950141,1920,960,1223,1458
0.04718,0.17832,greasy,1911,3.32967033,3652,1941,2279,1459
0.51791,0.00224,pot,1056,3.799242424,1987,984,1297,1460
0.05293,0.29888,court,373,3.72922252,903,612,651,1461
0.19293,0.00449,frozen,1423,3.454673226,2925,1722,1925,1462
0.21834,0.0717,lemonade,985,3.995939086,1879,929,1260,1463
0.00001,0.00004,bearings,483,3.710144928,1182,776,900,1464
0.00579,0.00193,system,825,3.539393939,1940,1151,1360,1465
0.35097,0.42765,despite,1542,3.562905318,3526,1899,2441,1466
0.31164,0.01399,promising,807,3.51425031,2049,1217,1331,1467
0.15394,0,hospitality,380,3.681578947,879,525,622,1468
0.00009,0.06525,industrial,544,3.446691176,1315,705,790,1469
0.00134,0.00012,dance,1203,3.76475478,2730,2008,2123,1470
0.27716,0.04653,swear,606,3.749174917,1479,1117,1098,1471
0.20033,0.21984,fire,1600,3.88125,3618,2100,2597,1472
0.00528,0.00245,eventually,540,3.335185185,1465,887,990,1473
0.00753,0.0359,temperature,626,3.474440895,1418,678,867,1474
0.11303,0.03242,key,830,3.825301205,1752,945,1158,1475
0.52756,0.32949,promptly,2007,3.803687095,3541,1598,2153,1476
0.19455,0.18081,waste,1138,2.707381371,2543,1603,1495,1477
0.10469,0.119,register,554,3.454873646,1242,796,834,1478
0.12076,0.04837,among,715,3.907692308,1682,881,1199,1479
0.71716,0.26992,tempura,807,3.711276332,1307,633,833,1480
0.19784,0.14495,starving,657,3.404870624,1496,927,970,1481
0.42512,0.0056,bf,841,3.737217598,1497,622,901,1482
0.27699,0.00981,fortunate,641,3.803432137,1557,933,1119,1483
0.2737,0.17547,buds,882,3.908163265,2018,1159,1409,1484
0.44551,0.00746,clams,484,3.824380165,992,366,576,1485
0.71364,0.0763,eggplant,706,3.984419263,1508,677,1049,1486
0.35192,0.00468,superb,878,4.367881549,1421,579,900,1487
0.56547,0.00129,broccoli,567,3.830687831,1203,586,829,1488
0.28628,0,cent,506,3.717391304,1141,693,799,1489
0.9115,0.11623,pretzel,966,3.898550725,1789,829,1199,1490
0.28282,0.061,failed,855,3.12748538,1913,1131,1152,1491
0.10305,0.00002,equipment,283,3.802120141,682,385,449,1492
0.16959,0.02068,nasty,507,2.719921105,1043,720,594,1493
0.25792,0.11572,proper,753,3.398406375,1597,911,1024,1494
0.17116,0.11024,juice,1442,3.814840499,3040,1674,2079,1495
0.00231,0.00001,unit,327,3.721712538,698,420,503,1496
0.03871,0.01716,stations,780,3.602564103,1721,991,1167,1497
0.04434,0.10762,herb,860,4.023255814,2240,1145,1627,1498
0.50439,0.10308,artichoke,1003,4.006979063,2109,980,1460,1499
0.35651,0.2364,previous,1394,3.593256815,3212,1664,2035,1500
0.24822,0.32021,valet,1242,3.938808374,2426,1173,1583,1501
0.00003,0,weight,354,3.655367232,877,573,562,1502
0.01479,0.01429,layout,733,3.641200546,1419,739,953,1503
0.32338,0.18262,sprouts,757,3.989431968,1645,833,1151,1504
0.00441,0.00139,roots,498,3.879518072,1072,609,805,1505
0.14541,0.47311,brisket,874,3.932494279,1381,536,830,1506
0,0.00002,furniture,573,3.846422339,1278,760,943,1507
0,0.00036,resorts,1246,3.816211878,2152,939,1308,1508
0.24519,0.00219,courteous,475,4.031578947,768,337,489,1509
0.09555,0.02665,facilities,543,3.832412523,942,433,554,1510
0,0.20005,spa,635,4.214173228,1163,498,769,1511
0,0,golf,429,4.009324009,845,431,569,1512
0.00081,0.00395,actively,489,3.934560327,1030,508,683,1513
0.20105,0.12345,third,889,3.452193476,2151,1172,1464,1514
0.24574,0.04419,paper,1140,3.538596491,2612,1551,1759,1515
0.24425,0.13384,napkins,547,3.277879342,1299,745,769,1516
0.20988,0.03229,sticky,565,3.56460177,1187,644,770,1517
0.07828,0.01027,country,1295,3.915057915,2925,1574,2031,1518
0.17501,0.14231,opportunity,825,3.928484848,1937,1038,1360,1519
0.19825,0.08695,pictures,1360,3.748529412,3365,2067,2417,1520
0.15595,0.09572,coke,728,3.535714286,1831,1191,1267,1521
0.27257,0.04379,proceed,502,2.764940239,1359,915,813,1522
0.0039,0,sprinkling,740,3.727027027,1776,1119,1306,1523
0.22494,0.00073,became,587,3.507666099,1516,867,996,1524
0.05145,0.19806,cabbage,578,3.757785467,1365,667,927,1525
0.11532,0.01772,freak,777,3.797940798,1956,1379,1376,1526
0.1756,0.03459,approached,646,3.444272446,1723,967,1117,1527
0.31109,0.00014,closest,402,3.828358209,811,465,564,1528
0.39416,0.00498,memorable,770,3.64025974,1550,768,999,1529
0.44384,0.01642,doubt,1121,3.487957181,2653,1475,1756,1530
0.00544,0.00711,machine,828,3.54468599,1867,1121,1241,1531
0.28785,0.02536,common,628,3.603503185,1442,771,882,1532
0.361,0.40635,whatever,2040,3.699509804,4899,3267,3446,1533
0.00509,0.05959,cooler,706,3.917847026,1511,915,1083,1534
0.01127,0.00031,ac,422,3.355450237,822,436,525,1535
0.43166,0.03923,deep,1275,3.742745098,2905,1837,2051,1536
0.1615,0.01909,supporting,1121,3.789473684,2463,1103,1690,1537
0.15944,0.00739,board,1085,3.776036866,2308,1263,1546,1538
0.32102,0.05501,initial,702,3.51994302,1637,852,1055,1539
0.14545,0.00003,smoothie,300,3.976666667,609,303,435,1540
0.23621,0.00002,thoroughly,706,3.950424929,1379,746,935,1541
0.00005,0.04167,diners,1667,3.682063587,3731,1992,2434,1542
0.08495,0.04269,fingers,704,3.602272727,1639,1072,1119,1543
0.01876,0.07076,won,573,3.923211169,1215,671,863,1544
0.53903,0.12801,crepes,751,4.117177097,1513,636,977,1545
0.21273,0.01991,king,632,3.80221519,1357,740,919,1546
0,0,row,565,3.794690265,1385,717,922,1547
0.17736,0.01471,inch,530,3.433962264,1321,766,855,1548
0.23681,0.04218,savory,902,4.216186253,2377,1290,1799,1549
0.10709,0.16713,ya,623,3.775280899,1559,1106,1215,1550
0.4789,0.45055,alone,1861,3.80601827,4063,2445,2868,1551
0.00001,0.00404,singing,513,3.795321637,1421,1028,1128,1552
0.23781,0.15429,stomachs,952,3.546218487,2068,1333,1356,1553
0.26501,0.08063,shame,660,3.081818182,1489,904,886,1554
0.08816,0.12728,college,1165,3.65751073,2191,1478,1573,1555
0.05665,0.04275,quartered,562,3.558718861,1378,709,876,1556
0.25097,0.01213,private,857,4.001166861,1862,858,1221,1557
0.32459,0.06029,gold,545,3.880733945,1286,778,915,1558
0.27772,0.01512,famous,871,3.785304248,1949,1180,1433,1559
0.00012,0.0007,heck,589,3.565365025,1434,843,915,1560
0.04529,0.00381,womens,876,3.433789954,2295,1811,1630,1561
0.07759,0.0399,form,745,3.655033557,2096,1325,1503,1562
0.58248,0.25043,nachos,883,3.73612684,1360,692,846,1563
0.11662,0.03466,plastic,773,3.241914618,2015,1412,1416,1564
0.27941,0.02012,remain,603,3.55721393,1627,898,1093,1565
0.00002,0.38939,massage,296,4.222972973,609,309,448,1566
0.10835,0.01946,weak,617,3.19286872,1184,663,723,1567
0.08062,0.00585,carte,897,3.733556299,1971,1206,1355,1568
0.06674,0.00032,foot,578,3.432525952,1629,1083,1132,1569
0.3267,0.01221,higher,1004,3.476095618,1896,1003,1149,1570
0.14622,0.0244,vanilla,1233,4.00648824,2888,1548,2062,1571
0.00052,0.05736,jumped,622,3.652733119,1629,1065,1104,1572
0.00483,0.00045,hike,636,4.188679245,1438,810,1033,1573
0.10023,0.00275,hopped,699,3.838340486,1523,890,1156,1574
0.08712,0.09647,older,921,3.549402823,1773,1039,1094,1575
0.52464,0.32901,tamale,551,3.880217786,1023,539,739,1576
0.35942,0.09875,heartedly,1742,3.983926521,4453,2886,3312,1577
0.3167,0.20807,accommodating,1545,3.968932039,2881,1319,1819,1578
0.10101,0.13752,straight,1119,3.653261841,2790,1863,2023,1579
0.00671,0.00001,truck,328,3.87804878,741,446,540,1580
0.08002,0.00173,aisle,276,3.797101449,796,592,590,1581
0.44841,0.0966,mango,928,4.035560345,1857,996,1302,1582
0.06562,0.08706,hurry,624,3.467948718,1208,607,742,1583
0.05455,0.02285,showers,475,3.837894737,1107,584,750,1584
0,0.00033,treatment,282,3.709219858,771,411,515,1585
0.0012,0.0064,dive,1152,3.704861111,2504,1679,1810,1586
0.17259,0.13313,meant,652,3.481595092,1515,893,1033,1587
0.21457,0.07596,terms,671,3.564828614,1608,916,1093,1588
0.34551,0.17644,modern,2241,3.986613119,4793,2366,3432,1589
0.22544,0.0008,holy,726,4.198347107,1894,1325,1431,1590
0.13332,0.00001,jerk,630,3.731746032,1154,674,741,1591
0.33262,0.00571,email,453,3.227373068,1124,570,677,1592
0.12683,0.19769,tucked,796,4.139447236,1574,781,1081,1593
0,0.0374,property,511,3.88258317,1011,453,690,1594
0.31381,0.00044,peach,585,4.135042735,1284,677,927,1595
0.49486,0.15452,refreshing,1598,4.147684606,3451,1674,2427,1596
0.18758,0.14733,attitude,1157,2.923941227,2704,1559,1510,1597
0.03083,0.00008,culture,611,3.988543372,1562,1002,1216,1598
0.5074,0.02778,dough,717,3.836820084,1558,804,1116,1599
0.0036,0.00646,el,390,3.782051282,825,479,585,1600
0.04769,0.00849,example,682,3.545454545,1676,900,1095,1601
0.00317,0,gas,300,3.566666667,730,505,525,1602
0.50002,0.00196,hummus,1910,4.038219895,3510,1742,2503,1603
0.37104,0.25089,avocado,1627,3.87031346,3504,1774,2402,1604
0.0907,0.02741,factor,592,3.608108108,1762,953,1234,1605
0.27229,0.12565,broth,1196,3.736622074,2032,879,1303,1606
0.65695,0.16534,tonight,1401,3.738044254,3248,1796,2236,1607
0.40881,0.11833,pudding,1003,4.167497507,2045,987,1369,1608
0.00017,0.06365,latte,799,4.096370463,1470,844,1091,1609
0.16221,0.00082,mill,1198,3.593489149,2310,1340,1542,1610
0.05836,0.02369,stumbled,588,4.071428571,1177,720,862,1611
0.06184,0.1548,rack,491,3.657841141,1151,705,729,1612
0.63343,0.20518,generous,1852,3.969762419,3862,1866,2687,1613
0.08515,0.11013,ave,779,3.668806162,1827,1038,1310,1614
0.41565,0.10462,trust,851,3.880141011,2124,1253,1467,1615
0.21238,0.01574,subway,218,3.69266055,458,268,344,1616
0.18762,0.16895,handling,1062,3.399246704,2290,1305,1480,1617
0.17345,0.00024,clients,345,3.820289855,616,273,336,1618
0.00253,0.01455,act,878,3.080865604,2090,1499,1365,1619
0.04358,0.00001,supply,243,3.637860082,538,282,343,1620
0.00013,0.05272,golden,570,3.973684211,1452,824,1055,1621
0.40852,0.10079,sister,1083,3.810710988,2081,1209,1477,1622
0.01962,0.05534,condiments,555,3.699099099,1112,638,748,1623
0.11998,0.13737,cracked,528,3.740530303,1467,989,1020,1624
0.05228,0.01265,d,583,3.881646655,1320,783,919,1625
0.004,0.0708,process,774,3.527131783,1792,1034,1130,1626
0.07679,0.02306,power,544,3.724264706,1507,1030,1145,1627
0.27455,0.08928,awkwardly,733,3.129604366,1834,1148,1101,1628
0.18425,0.00563,pink,682,3.662756598,1605,1069,1219,1629
0.0936,0.00012,budget,419,3.957040573,769,375,514,1630
0.31554,0.05728,shells,876,3.621004566,1831,982,1200,1631
0.12302,0.00584,workers,443,3.544018059,780,481,501,1632
0.22529,0.00731,liquor,652,3.93404908,1441,834,1070,1633
0.1372,0.13544,eater,811,3.937114673,1323,657,913,1634
0.02703,0.05159,pound,737,3.853459973,1944,1345,1452,1635
0.00003,0.00017,shoes,625,3.5856,1768,1298,1186,1636
0.17327,0.30018,soy,950,3.823157895,2196,1144,1500,1637
0.09971,0.28788,hip,1520,3.833552632,3146,1888,2378,1638
0.06356,0.03935,spoon,581,3.765920826,1499,919,1036,1639
0.07491,0.00148,safe,690,3.679710145,1526,981,1055,1640
0.23011,0.00032,videos,360,3.738888889,714,407,524,1641
0.00046,0,lazy,547,3.583180987,1247,774,876,1642
0.03983,0.00014,washing,868,3.806451613,2297,1483,1673,1643
0.18181,0.00019,ale,717,3.981868898,1496,782,1104,1644
0.00372,0.0431,songs,592,3.716216216,1511,1206,1192,1645
0.00283,0.0001,tour,640,4.0484375,1302,663,993,1646
0.17461,0.0075,genuinely,644,4.079192547,1429,759,1043,1647
0.29959,0.06515,ignore,890,2.805617978,2064,1173,1090,1648
0.40653,0.00516,raspberry,632,4.066455696,1288,659,928,1649
0.51076,0.04061,sliders,1089,3.870523416,1873,913,1221,1650
0.16929,0.14524,chatted,1278,3.876369327,3166,1692,2257,1651
0.01397,0.00013,current,667,3.901049475,1605,884,1124,1652
0.22235,0.01024,hair,876,3.333333333,2190,1687,1457,1653
0.06496,0.00234,feet,647,3.406491499,1512,1072,1008,1654
0.39673,0.02776,carrots,994,3.867203219,2203,1075,1452,1655
0.07505,0,collection,489,3.940695297,1282,730,896,1656
0.19926,0,ironed,543,3.843462247,1267,725,925,1657
0.26174,0.09792,pumpkin,544,4.159926471,998,545,705,1658
0.39541,0.00719,tequila,669,3.877428999,1238,663,888,1659
0.02236,0.02839,attractive,869,3.642117376,1765,1212,1285,1660
0.00717,0.00728,sold,703,3.699857752,1659,960,1116,1661
0.11238,0,k,317,3.70977918,1086,753,866,1662
0.0001,0,record,379,3.80474934,951,598,678,1663
0.06524,0.00047,operation,523,3.818355641,1218,673,816,1664
0.02776,0.00978,computer,343,3.346938776,876,518,585,1665
0.05698,0.01414,frustrated,445,2.943820225,886,362,466,1666
0.07174,0.01252,uncomfortably,691,3.027496382,1475,876,853,1667
0.02449,0.00403,festive,386,4.007772021,887,499,661,1668
0.01075,0.00001,public,603,3.660033168,1784,1157,1304,1669
0.00204,0.00007,fight,539,3.608534323,1240,896,889,1670
0.11612,0.00006,nicer,496,3.669354839,893,432,548,1671
0.00155,0.05284,scene,1223,3.690106296,2881,1960,2144,1672
0.09814,0.05644,advice,602,3.752491694,1409,776,915,1673
0.23791,0.08975,accountant,383,3.355091384,935,533,623,1674
0.13545,0.02509,layer,554,3.835740072,1426,789,1024,1675
0.00148,0.05938,yell,512,2.97265625,1157,855,664,1676
0.25695,0.09695,bored,1113,3.188679245,2362,1442,1527,1677
0.12832,0.00054,spread,805,3.932919255,1703,863,1211,1678
0.44459,0.06655,cuisine,1492,3.942359249,3104,1439,2111,1679
0.01063,0.00024,fez,577,4.031195841,1772,1116,1493,1680
0.15121,0.00135,grease,483,3.064182195,1056,684,688,1681
0.23236,0.00017,ketchup,585,3.485470085,1302,709,843,1682
0.11719,0.02326,muffin,736,3.868206522,1416,694,965,1683
0.11093,0.14275,batter,823,3.698663426,1774,887,1176,1684
0.00002,0.0012,drunkly,833,3.426170468,2245,2136,1759,1685
0.19198,0.01884,successful,553,3.763110307,1340,748,907,1686
0.00498,0,frosting,455,3.786813187,1121,802,878,1687
0.00014,0.19162,broken,387,3.19379845,927,619,616,1688
0.38947,0.0483,partner,663,3.615384615,1538,781,1016,1689
0.25382,0.00255,gilbert,496,4.143145161,675,352,441,1690
0.99999,0.00001,repair,76,3.75,181,93,120,1691
0.18794,0.02847,farmers,424,4.127358491,1102,517,804,1692
0.05582,0.00255,patties,720,3.558333333,1712,998,1207,1693
0.06941,0.06778,soaked,607,3.622734761,1537,941,1105,1694
0.05695,0.13375,massive,591,3.859560068,1425,862,995,1695
0.15204,0.27021,upstairs,556,3.757194245,1138,649,827,1696
0.0316,0.00018,toys,218,4.050458716,508,447,424,1697
0.00012,0.005,conditioned,398,3.56281407,843,475,561,1698
0.01015,0.00216,child,449,3.628062361,1084,796,761,1699
0,0.04495,popcorn,415,3.908433735,846,454,552,1700
0.23073,0.02884,goto,600,4.166666667,1167,491,726,1701
0.00105,0.11465,garage,477,3.834381551,975,494,680,1702
0.11015,0.04213,drove,725,3.655172414,1445,853,973,1703
0.99494,0.00001,jungle,758,3.939313984,1073,623,775,1704
0,0.00522,access,625,3.7952,1380,713,949,1705
0.17033,0.00901,gorgeous,906,4.100441501,1931,885,1334,1706
0.18762,0,stadium,523,3.894837476,940,550,705,1707
0.57979,0.00087,sea,941,4.018065887,2081,1110,1404,1708
0.30107,0.10014,sampler,697,3.879483501,1044,484,689,1709
0.99955,0.03921,pasty,688,4.236918605,1184,591,811,1710
