X,Y,name,lat,lon,avgReview,numReview,category,num
1,0.28928,Famous Dave's,33.4354618,-111.8693044,4,50,American,941
0.98233,0.47888,House Modern Sushi Restaurant,33.384163,-111.803119,4.5,65,Asian,942
0.90888,0.25195,Goldfield Ghost Town & Mine Tours,33.456993,-111.492045,3.5,53,Hotels & Travel,943
0.97121,0.60911,C-Fu Gourmet Restaurant,33.3350458,-111.877429,3,85,American,944
0.86494,0.4525,Harvey's Wineburger,33.5079352,-112.0477237,3.5,50,American,945
0.93959,0.50254,Pointe Hilton Tapatio Cliffs Resort,33.59509686,-112.0654365,3.5,70,Hotels & Travel,946
0.99817,0.33965,Palee's Crown,33.37831,-111.861418,4,60,Asian,947
0.81987,0.15631,Tommy V's Osteria and Pizzeria,33.5096719,-112.0124898,3.5,39,American,948
0.96029,0.42453,Floridino's Pizza & Pasta,33.3118314,-111.8597433,4,110,American,949
0.94261,0.27749,Life Time Fitness,33.652509,-111.932952,3.5,53,Arts & Entertainment,950
0.99408,0.18508,Joe's New York Pizza,33.5006293,-111.9232551,3.5,85,Italian,951
0.89005,0.29642,Top's Liquor,33.421657,-111.944749,4.5,61,Asian,952
0.90507,0.19444,Graham Central Station,33.3459373,-111.9636701,3,42,Nightlife,953
0.93558,0.50803,Greasewood Flat,33.732058,-111.8457878,4,81,American,954
0.80649,0.22475,Primp and Blow,33.5019817,-111.9276185,3,35,etc,955
0.87092,0.58918,Spinato's Pizza,33.53787131,-112.055161,4.5,119,Italian,956
0.90923,0.3866,US Airways Center,33.445899,-112.071313,4,68,Arts & Entertainment,957
0.89372,0.38415,Au Petit Four,33.4978182,-111.9253728,3.5,67,Breakfast & Brunch,958
0.92628,0.30226,The Original Garcia's,33.4724491,-112.1345686,4,58,Mexican,959
0.98848,0.24499,Blu Burger Grille,33.5514432,-112.2705607,4,66,American,960
0.90864,0.41109,Trader Joe's,33.3630958,-111.9112208,4,78,Asian,961
0.95546,0.29157,Acacia Cafe,33.4949416,-112.0019948,4,74,Breakfast & Brunch,962
0.94882,0.58191,Blue Wasabi Sushi & Martini Bar,33.30798374,-111.7443013,3.5,96,Asian,963
0.876,0.35092,Comerica Theater,33.448775,-112.079564,3.5,55,Arts & Entertainment,964
0.93986,0.41512,Phoenix Marriott Tempe at The Buttes,33.40336694,-111.9732141,3.5,69,Hotels & Travel,965
0.4134,0.47187,Digestif,33.499499,-111.927402,3.5,56,Nightlife,966
0.95462,0.43987,Toyama,33.701112,-111.924054,4.5,48,Asian,967
0.60555,0.53226,Coach & Willies,33.443864,-112.070061,3,74,Nightlife,968
0.99953,0.17865,Babbo Italian Eatery,33.5370761,-112.0474792,4,76,Italian,969
0.45054,0.74855,Giant Coffee,33.465368,-112.072134,4,135,Asian,970
0.99984,0.3428,Los Taquitos,33.538927,-112.048079,4,74,Mexican,971
0.98483,0.19351,Si Seor Restaurant,33.313774,-111.859677,4,97,Mexican,972
0.68339,0.2643,Total Wine,33.5093845,-112.0456423,4.5,81,Asian,973
0.68854,0.61206,Hotel Indigo Scottsdale Boutique Hotel,33.5011424,-111.9213147,3.5,77,Hotels & Travel,974
0.77263,0.39851,CityScape,33.4481859,-112.0731329,3,47,etc,975
0.77388,0.29119,The House at Secret Garden,33.3776765,-112.0265945,4,66,American,976
0.99432,0.20878,MedFresh Grill,33.425938,-111.940346,3.5,70,American,977
0.83687,0.3955,Loving Hut,33.4950082,-112.0114032,3.5,92,Vegetarian,978
0.8213,0.24324,Buffalo Wild Wings,33.4230344,-111.9262026,3,51,American,979
0.88411,0.2503,That's a Wrap,33.5095,-112.063826,4,75,Asian,980
0.7886,0.21573,Veneto Trattoria,33.52681,-111.9246221,4,60,American,981
0.94338,0.15611,Fry's Marketplace,33.5813091,-111.9790432,4.5,58,Asian,982
0.90312,0.22433,Benihana,33.6345046,-111.9253792,3,52,etc,983
0.99194,0.36438,Kiss the Cook Restaurant,33.5383534,-112.1658193,3.5,49,Breakfast & Brunch,984
0.91169,0.41815,Scottsdale Stadium,33.488923,-111.920643,4.5,64,Arts & Entertainment,985
0.97181,0.37248,Delhi Palace Cuisine of India,33.42135,-111.924806,4,68,etc,986
0.77338,0.23838,Tilted Kilt Pub & Eatery,33.4473356,-112.0734239,2.5,75,Nightlife,987
0.69038,0.45969,Razz's Restaurant & Catering,33.5802421,-111.9258314,4,61,American,988
0.8151,0.41261,Rawhide At Wild Horse Pass,33.272043,-111.9802308,3.5,72,Arts & Entertainment,989
0.81421,0.28005,Celebrity Theatre,33.4544224,-112.0147669,3.5,40,Arts & Entertainment,990
0.93005,0.28881,Zipps Sports Grill,33.4949347,-112.0020575,3.5,58,Nightlife,991
0.75187,0.32709,Il Posto,33.5754929,-112.0651591,3.5,57,American,992
0.70722,0.28481,Boston's Restaurant & Sports Bar,33.4221689,-111.944507,3,58,Nightlife,993
0.53954,0.45581,The Cheesecake Factory,33.51000845,-112.029652,3.5,92,Asian,994
0.98432,0.30642,Eliana's Restaurant,33.4668722,-112.0299964,4,38,etc,995
0.86594,0.4124,Va Bene,33.3037399,-111.9810651,4,79,Nightlife,996
0.59149,0.29486,Clarendon Kitchen + Bar C4,33.49112,-112.079081,3,31,Nightlife,997
0.81564,0.4737,Taste of Tops,33.421657,-111.944749,4.5,69,Nightlife,998
0.97157,0.61318,Scottsdale Mondrian,33.49447,-111.924226,2.5,43,Nightlife,999
